"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","INFRAINVEST","RAIL","EUR","A","2015",1150139165.7925,
"MEX","INFRAINVEST","RAIL","EUR","A","2016",1355875508.1784,
"MEX","INFRAINVEST","RAIL","EUR","A","2017",1652722896.2421,
"NLD","INFRAINVEST","RAIL","EUR","A","1997",487000000,
"NLD","INFRAINVEST","RAIL","EUR","A","1998",503000000,
"NLD","INFRAINVEST","RAIL","EUR","A","1999",488000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2000",710000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2001",816000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2002",1348000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2003",1298000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2004",1051000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2005",1100000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2006",703000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2007",845000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2008",820000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2009",778000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2010",1097000000,
"NLD","INFRAINVEST","RAIL","EUR","A","2011",1136000000,
"NOR","INFRAINVEST","RAIL","EUR","A","1995",323655057.56281,
"NOR","INFRAINVEST","RAIL","EUR","A","1996",488647039.44559,
"NOR","INFRAINVEST","RAIL","EUR","A","1997",389527777.08484,
"NOR","INFRAINVEST","RAIL","EUR","A","1998",348361624.6631,
"NOR","INFRAINVEST","RAIL","EUR","A","1999",197125503.63822,
"NOR","INFRAINVEST","RAIL","EUR","A","2000",362719844.21411,
"NOR","INFRAINVEST","RAIL","EUR","A","2001",199157648.87127,
"NOR","INFRAINVEST","RAIL","EUR","A","2002",189478169.39854,
"NOR","INFRAINVEST","RAIL","EUR","A","2003",200262516.40728,
"NOR","INFRAINVEST","RAIL","EUR","A","2004",221932894.56396,
"NOR","INFRAINVEST","RAIL","EUR","A","2005",193188483.57024,
"NOR","INFRAINVEST","RAIL","EUR","A","2006",258255347.17821,
"NOR","INFRAINVEST","RAIL","EUR","A","2007",310040781.71183,
"NOR","INFRAINVEST","RAIL","EUR","A","2008",287544985.89631,
"NOR","INFRAINVEST","RAIL","EUR","A","2009",358583081.29411,
"NOR","INFRAINVEST","RAIL","EUR","A","2010",479265550.83687,
"NOR","INFRAINVEST","RAIL","EUR","A","2011",561123015.92393,
"NOR","INFRAINVEST","RAIL","EUR","A","2012",675807638.28506,
"NOR","INFRAINVEST","RAIL","EUR","A","2013",838682399.96925,
"NOR","INFRAINVEST","RAIL","EUR","A","2014",1218297806.1304,
"NOR","INFRAINVEST","RAIL","EUR","A","2015",1281411812.0715,
"NOR","INFRAINVEST","RAIL","EUR","A","2016",1460608865.0231,
"NOR","INFRAINVEST","RAIL","EUR","A","2017",1345217931.9512,
"NOR","INFRAINVEST","RAIL","EUR","A","2018",1400224985.9384,
"POL","INFRAINVEST","RAIL","EUR","A","1995",247532557.62621,
"POL","INFRAINVEST","RAIL","EUR","A","1996",281731303.1534,"E"
"POL","INFRAINVEST","RAIL","EUR","A","1997",307510030.42788,"E"
"POL","INFRAINVEST","RAIL","EUR","A","1998",337549508.11294,
"POL","INFRAINVEST","RAIL","EUR","A","1999",237058767.86221,
"POL","INFRAINVEST","RAIL","EUR","A","2000",198113678.32726,
"POL","INFRAINVEST","RAIL","EUR","A","2001",113014351.46102,
"POL","INFRAINVEST","RAIL","EUR","A","2002",108472816.91968,
"POL","INFRAINVEST","RAIL","EUR","A","2003",194393288.31594,
"POL","INFRAINVEST","RAIL","EUR","A","2004",219981465.95472,
"POL","INFRAINVEST","RAIL","EUR","A","2005",236165663.99841,
"POL","INFRAINVEST","RAIL","EUR","A","2006",353264357.78286,
"POL","INFRAINVEST","RAIL","EUR","A","2007",646824033.20029,
"POL","INFRAINVEST","RAIL","EUR","A","2008",903530482.77432,
"POL","INFRAINVEST","RAIL","EUR","A","2009",649914545.7065,
"POL","INFRAINVEST","RAIL","EUR","A","2010",690112640.801,
"POL","INFRAINVEST","RAIL","EUR","A","2011",925291961.05567,
"POL","INFRAINVEST","RAIL","EUR","A","2012",430896446.23951,
"POL","INFRAINVEST","RAIL","EUR","A","2013",262800505.11067,
"POL","INFRAINVEST","RAIL","EUR","A","2014",53052933.444856,
"POL","INFRAINVEST","RAIL","EUR","A","2015",340441809.31433,
"POL","INFRAINVEST","RAIL","EUR","A","2016",326565221.37684,
"POL","INFRAINVEST","RAIL","EUR","A","2017",510302375.30249,
"POL","INFRAINVEST","RAIL","EUR","A","2018",461906773.69385,
"PRT","INFRAINVEST","RAIL","EUR","A","1995",196000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1996",260000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1997",476000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1998",536000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1999",342000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2000",401000000,"B"
"PRT","INFRAINVEST","RAIL","EUR","A","2001",418000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2002",523000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2003",704000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2004",484000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2005",415000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2006",307000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2007",329000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2008",392000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2009",360000000,"B"
"PRT","INFRAINVEST","RAIL","EUR","A","2010",403000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2011",333000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2012",86000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2013",71000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2014",120000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2015",177000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2016",79000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2017",110000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2018",132000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1995",59000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1996",107000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1997",121000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1998",64000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1999",37000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2000",53000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2001",169000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2002",241000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2003",91000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2004",91000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2005",160000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2006",225000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2007",287000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2008",214000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2009",175000000,"B"
"SVK","INFRAINVEST","RAIL","EUR","A","2010",273000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2011",289000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2012",216000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2013",324000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2014",276000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2015",295500000,
"SVK","INFRAINVEST","RAIL","EUR","A","2016",131600000,
"SVK","INFRAINVEST","RAIL","EUR","A","2017",231100000,
"SVK","INFRAINVEST","RAIL","EUR","A","2018",279400000,
"ESP","INFRAINVEST","RAIL","EUR","A","1995",767000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1996",816000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1997",686000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1998",944000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1999",1391000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2000",1840000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2001",2456000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2002",3652000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2003",3791000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2004",4368000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2005",5764000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2006",6336000000,"B"
"ESP","INFRAINVEST","RAIL","EUR","A","2007",8345000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2008",8981000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2009",8772000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2010",7669000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2011",7553000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2012",5350000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2013",2710000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2014",3042000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2015",2613000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2016",1657000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2017",2215000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2018",2102000000,"P"
"SWE","INFRAINVEST","RAIL","EUR","A","1995",1141240879.8226,
"SWE","INFRAINVEST","RAIL","EUR","A","1996",1048663629.1042,
"SWE","INFRAINVEST","RAIL","EUR","A","1997",701081430.81616,
"SWE","INFRAINVEST","RAIL","EUR","A","1998",763652691.24993,
"SWE","INFRAINVEST","RAIL","EUR","A","1999",682390865.1336,
"SWE","INFRAINVEST","RAIL","EUR","A","2000",589990409.54783,
"SWE","INFRAINVEST","RAIL","EUR","A","2001",556846051.62224,
"SWE","INFRAINVEST","RAIL","EUR","A","2002",666120755.541,
"SWE","INFRAINVEST","RAIL","EUR","A","2003",652316864.67055,
"SWE","INFRAINVEST","RAIL","EUR","A","2004",1093632876.7123,"B"
"SWE","INFRAINVEST","RAIL","EUR","A","2005",1301085117.6173,
"SWE","INFRAINVEST","RAIL","EUR","A","2006",1250526839.0736,
"SWE","INFRAINVEST","RAIL","EUR","A","2007",1445790685.3579,
"SWE","INFRAINVEST","RAIL","EUR","A","2008",1536170699.4978,
"SWE","INFRAINVEST","RAIL","EUR","A","2009",1527973180.4014,
"SWE","INFRAINVEST","RAIL","EUR","A","2010",1655636908.3158,
"SWE","INFRAINVEST","RAIL","EUR","A","2011",1588351278.3021,
"SWE","INFRAINVEST","RAIL","EUR","A","2012",1570135642.666,
"SWE","INFRAINVEST","RAIL","EUR","A","2013",1389931217.8487,
"SWE","INFRAINVEST","RAIL","EUR","A","2014",1480713209.9946,
"SWE","INFRAINVEST","RAIL","EUR","A","2015",1630006948.5274,"B"
"SWE","INFRAINVEST","RAIL","EUR","A","2016",1501653058.4221,
"SWE","INFRAINVEST","RAIL","EUR","A","2017",1524982100.0529,
"SWE","INFRAINVEST","RAIL","EUR","A","2018",1352257548.7242,
"CHE","INFRAINVEST","RAIL","EUR","A","1995",1079262374.636,
"CHE","INFRAINVEST","RAIL","EUR","A","1996",1170131360.7958,
"CHE","INFRAINVEST","RAIL","EUR","A","1997",1231527093.5961,
"CHE","INFRAINVEST","RAIL","EUR","A","1998",1290302694.0386,
"CHE","INFRAINVEST","RAIL","EUR","A","1999",1342789302.6743,
"CHE","INFRAINVEST","RAIL","EUR","A","2000",1463054503.4346,
"CHE","INFRAINVEST","RAIL","EUR","A","2001",1643935381.3559,
"CHE","INFRAINVEST","RAIL","EUR","A","2002",2011995637.9498,
"CHE","INFRAINVEST","RAIL","EUR","A","2003",2004340106.5299,
"CHE","INFRAINVEST","RAIL","EUR","A","2004",2115795609.0927,
"CHE","INFRAINVEST","RAIL","EUR","A","2005",2191435768.262,
"CHE","INFRAINVEST","RAIL","EUR","A","2006",2350772360.3077,
"CHE","INFRAINVEST","RAIL","EUR","A","2007",2329092347.9637,
"CHE","INFRAINVEST","RAIL","EUR","A","2008",2622393043.9166,
"CHE","INFRAINVEST","RAIL","EUR","A","2009",2888270746.407,
"CHE","INFRAINVEST","RAIL","EUR","A","2010",3032122702.9373,
"CHE","INFRAINVEST","RAIL","EUR","A","2011",3410048622.3663,
"CHE","INFRAINVEST","RAIL","EUR","A","2012",3463867916.7012,
"CHE","INFRAINVEST","RAIL","EUR","A","2013",3665610528.8813,
"CHE","INFRAINVEST","RAIL","EUR","A","2014",3550139963.7741,
"CHE","INFRAINVEST","RAIL","EUR","A","2015",4193518171.5998,
"CHE","INFRAINVEST","RAIL","EUR","A","2016",3835993395.7072,
"CHE","INFRAINVEST","RAIL","EUR","A","2017",3120726880.1727,
"CHE","INFRAINVEST","RAIL","EUR","A","2018",3078188587.7565,
"TUR","INFRAINVEST","RAIL","EUR","A","1995",45569983.305509,
"TUR","INFRAINVEST","RAIL","EUR","A","1996",48760639.534884,
"TUR","INFRAINVEST","RAIL","EUR","A","1997",61352822.157434,
"TUR","INFRAINVEST","RAIL","EUR","A","1998",67975136.518771,
"TUR","INFRAINVEST","RAIL","EUR","A","1999",81175661.81411,
"TUR","INFRAINVEST","RAIL","EUR","A","2000",72784261.553314,
"TUR","INFRAINVEST","RAIL","EUR","A","2001",58366606.170599,
"TUR","INFRAINVEST","RAIL","EUR","A","2002",72262916.028408,
"TUR","INFRAINVEST","RAIL","EUR","A","2003",118520068.36801,
"TUR","INFRAINVEST","RAIL","EUR","A","2004",256320324.37912,
"TUR","INFRAINVEST","RAIL","EUR","A","2005",245260773.67825,
"TUR","INFRAINVEST","RAIL","EUR","A","2006",478721638.07416,
"TUR","INFRAINVEST","RAIL","EUR","A","2007",526413858.72607,
"TUR","INFRAINVEST","RAIL","EUR","A","2008",711494337.24832,
"TUR","INFRAINVEST","RAIL","EUR","A","2009",771329602.73783,
"TUR","INFRAINVEST","RAIL","EUR","A","2010",1505415811.3453,
"TUR","INFRAINVEST","RAIL","EUR","A","2011",1526214561.0278,
"TUR","INFRAINVEST","RAIL","EUR","A","2012",1508489954.6338,
"TUR","INFRAINVEST","RAIL","EUR","A","2013",2254433258.3205,
"TUR","INFRAINVEST","RAIL","EUR","A","2014",1380580873.753,
"TUR","INFRAINVEST","RAIL","EUR","A","2015",1080993944.0069,
"TUR","INFRAINVEST","RAIL","EUR","A","2016",1718237203.4583,
"TUR","INFRAINVEST","RAIL","EUR","A","2017",1732663657.9803,
"GBR","INFRAINVEST","RAIL","EUR","A","1995",2413751507.8408,
"GBR","INFRAINVEST","RAIL","EUR","A","1996",2734423006.0219,
"GBR","INFRAINVEST","RAIL","EUR","A","1997",3361247473.2891,
"GBR","INFRAINVEST","RAIL","EUR","A","1998",3910085773.4398,
"GBR","INFRAINVEST","RAIL","EUR","A","1999",4816444174.7573,
"GBR","INFRAINVEST","RAIL","EUR","A","2000",4874487284.6596,
"GBR","INFRAINVEST","RAIL","EUR","A","2001",5875542691.7511,
"GBR","INFRAINVEST","RAIL","EUR","A","2002",6749363867.6845,
"GBR","INFRAINVEST","RAIL","EUR","A","2003",7493857493.8575,
"GBR","INFRAINVEST","RAIL","EUR","A","2004",5450928381.9629,
"GBR","INFRAINVEST","RAIL","EUR","A","2005",5756689574.4992,
"GBR","INFRAINVEST","RAIL","EUR","A","2006",7939278380.7568,"B"
"GBR","INFRAINVEST","RAIL","EUR","A","2007",7729667740.9665,
"GBR","INFRAINVEST","RAIL","EUR","A","2008",7538440677.9661,
"GBR","INFRAINVEST","RAIL","EUR","A","2009",6307135218.2802,
"GBR","INFRAINVEST","RAIL","EUR","A","2010",6387090421.8131,
"GBR","INFRAINVEST","RAIL","EUR","A","2011",7532693016.8242,
"GBR","INFRAINVEST","RAIL","EUR","A","2012",8765858710.3933,
"GBR","INFRAINVEST","RAIL","EUR","A","2013",8426350682.9958,
"GBR","INFRAINVEST","RAIL","EUR","A","2014",10306706349.206,
"GBR","INFRAINVEST","RAIL","EUR","A","2015",14665859504.132,"B"
"GBR","INFRAINVEST","RAIL","EUR","A","2016",13511090487.239,
"GBR","INFRAINVEST","RAIL","EUR","A","2017",13055149509.244,
"GBR","INFRAINVEST","RAIL","EUR","A","2018",13711295207.957,
"USA","INFRAINVEST","RAIL","EUR","A","1995",3300466253.9173,
"USA","INFRAINVEST","RAIL","EUR","A","1996",4112642772.7452,
"USA","INFRAINVEST","RAIL","EUR","A","1997",5167944988.0984,
"USA","INFRAINVEST","RAIL","EUR","A","1998",6060687193.2173,
"USA","INFRAINVEST","RAIL","EUR","A","1999",5662729658.7927,
"USA","INFRAINVEST","RAIL","EUR","A","2000",7018398268.3983,
"USA","INFRAINVEST","RAIL","EUR","A","2001",6891469405.9848,
"USA","INFRAINVEST","RAIL","EUR","A","2002",6102233040.5334,
"USA","INFRAINVEST","RAIL","EUR","A","2003",6043858873.4636,
"USA","INFRAINVEST","RAIL","EUR","A","2004",5020509933.2422,"B"
"USA","INFRAINVEST","RAIL","EUR","A","2005",5133354755.7841,
"USA","INFRAINVEST","RAIL","EUR","A","2006",6730907063.7891,
"USA","INFRAINVEST","RAIL","EUR","A","2007",6681015613.5999,
"USA","INFRAINVEST","RAIL","EUR","A","2008",6950224398.2048,
"USA","INFRAINVEST","RAIL","EUR","A","2009",7140601449.7955,
"USA","INFRAINVEST","RAIL","EUR","A","2010",7364335242.6892,
"USA","INFRAINVEST","RAIL","EUR","A","2011",8335848243.1559,
"USA","INFRAINVEST","RAIL","EUR","A","2012",10478375855.632,
"USA","INFRAINVEST","RAIL","EUR","A","2013",9856196355.9705,
"USA","INFRAINVEST","RAIL","EUR","A","2014",11347832630.945,
"USA","INFRAINVEST","RAIL","EUR","A","2015",15687635183.85,
"USA","INFRAINVEST","RAIL","EUR","A","2016",12473341767.576,
"USA","INFRAINVEST","RAIL","EUR","A","2017",11480563180.731,
"USA","INFRAINVEST","RAIL","EUR","A","2018",10505289885.738,
"ALB","INFRAINVEST","RAIL","EUR","A","1996",2684525.2952412,
"ALB","INFRAINVEST","RAIL","EUR","A","1997",884116.11233378,
"ALB","INFRAINVEST","RAIL","EUR","A","1998",522044.51615965,
"ALB","INFRAINVEST","RAIL","EUR","A","1999",2075442.6817169,
"ALB","INFRAINVEST","RAIL","EUR","A","2000",2051671.9617906,
"ALB","INFRAINVEST","RAIL","EUR","A","2001",1401397.6606002,
"ALB","INFRAINVEST","RAIL","EUR","A","2002",5605398.1269952,
"ALB","INFRAINVEST","RAIL","EUR","A","2003",705593.61154089,
"ALB","INFRAINVEST","RAIL","EUR","A","2004",2060471.3073495,
"ALB","INFRAINVEST","RAIL","EUR","A","2005",2341613.2025141,
"ALB","INFRAINVEST","RAIL","EUR","A","2006",1243136.3436191,
"ALB","INFRAINVEST","RAIL","EUR","A","2007",581972.90431153,
"ALB","INFRAINVEST","RAIL","EUR","A","2008",1375484.4716756,
"ALB","INFRAINVEST","RAIL","EUR","A","2009",90847.837442936,
"ALB","INFRAINVEST","RAIL","EUR","A","2010",297766.67729427,
"ALB","INFRAINVEST","RAIL","EUR","A","2011",869691.67291609,
"ALB","INFRAINVEST","RAIL","EUR","A","2012",460299.85658783,
"ALB","INFRAINVEST","RAIL","EUR","A","2013",662862.92636163,
"ALB","INFRAINVEST","RAIL","EUR","A","2014",693109.6327948,
"ALB","INFRAINVEST","RAIL","EUR","A","2015",549358.12781613,
"ALB","INFRAINVEST","RAIL","EUR","A","2016",0,
"ALB","INFRAINVEST","RAIL","EUR","A","2017",0,
"ALB","INFRAINVEST","RAIL","EUR","A","2018",304952.37960849,
"AZE","INFRAINVEST","RAIL","EUR","A","1998",10380622.83737,
"AZE","INFRAINVEST","RAIL","EUR","A","1999",6832934.7454732,
"AZE","INFRAINVEST","RAIL","EUR","A","2000",4842028.8100714,
"AZE","INFRAINVEST","RAIL","EUR","A","2001",8394291.8815206,
"AZE","INFRAINVEST","RAIL","EUR","A","2002",25051737.28352,
"AZE","INFRAINVEST","RAIL","EUR","A","2003",4502476.3619991,
"AZE","INFRAINVEST","RAIL","EUR","A","2004",7368593.4173899,
"AZE","INFRAINVEST","RAIL","EUR","A","2005",19511367.492365,
"AZE","INFRAINVEST","RAIL","EUR","A","2006",11593685.900294,
"AZE","INFRAINVEST","RAIL","EUR","A","2007",3401939.10529,
"AZE","INFRAINVEST","RAIL","EUR","A","2008",10745577.781451,
"AZE","INFRAINVEST","RAIL","EUR","A","2009",2679767.7534614,
"AZE","INFRAINVEST","RAIL","EUR","A","2010",2816901.4084507,
"AZE","INFRAINVEST","RAIL","EUR","A","2011",2730499.6814417,
"AZE","INFRAINVEST","RAIL","EUR","A","2012",2970297.029703,
"AZE","INFRAINVEST","RAIL","EUR","A","2013",3838771.5930902,
"AZE","INFRAINVEST","RAIL","EUR","A","2014",3837666.6986472,
"AZE","INFRAINVEST","RAIL","EUR","A","2015",1762269.8035069,
"AZE","INFRAINVEST","RAIL","EUR","A","2016",1133401.3374136,
"AZE","INFRAINVEST","RAIL","EUR","A","2017",1029813.0889244,
"AZE","INFRAINVEST","RAIL","EUR","A","2018",3485014.437917,
"BGR","INFRAINVEST","RAIL","EUR","A","1995",45506257.110353,
"BGR","INFRAINVEST","RAIL","EUR","A","1996",26905829.596413,
"BGR","INFRAINVEST","RAIL","EUR","A","1997",13704406.49378,
"BGR","INFRAINVEST","RAIL","EUR","A","1998",22851919.561243,
"BGR","INFRAINVEST","RAIL","EUR","A","1999",21474588.403722,
"BGR","INFRAINVEST","RAIL","EUR","A","2000",77860874.910358,
"BGR","INFRAINVEST","RAIL","EUR","A","2001",77507442.767683,
"BGR","INFRAINVEST","RAIL","EUR","A","2002",50790067.72009,
"BGR","INFRAINVEST","RAIL","EUR","A","2003",26167265.264238,
"BGR","INFRAINVEST","RAIL","EUR","A","2004",31230800.737252,
"BGR","INFRAINVEST","RAIL","EUR","A","2005",45505675.426935,
"BGR","INFRAINVEST","RAIL","EUR","A","2006",39370078.740157,
"BGR","INFRAINVEST","RAIL","EUR","A","2007",44483075.979139,
"BGR","INFRAINVEST","RAIL","EUR","A","2008",71581961.345741,
"BGR","INFRAINVEST","RAIL","EUR","A","2009",49596073.21812,
"BGR","INFRAINVEST","RAIL","EUR","A","2010",129870129.87013,
"BGR","INFRAINVEST","RAIL","EUR","A","2011",89988751.406074,
"BGR","INFRAINVEST","RAIL","EUR","A","2012",114019838.42929,
"BGR","INFRAINVEST","RAIL","EUR","A","2013",123734533.18335,
"BGR","INFRAINVEST","RAIL","EUR","A","2014",167195009.71469,
"BGR","INFRAINVEST","RAIL","EUR","A","2015",301155537.37601,
"BGR","INFRAINVEST","RAIL","EUR","A","2016",153389917.16944,
"BGR","INFRAINVEST","RAIL","EUR","A","2017",92033950.301667,
"BGR","INFRAINVEST","RAIL","EUR","A","2018",96124348.092852,
"HRV","INFRAINVEST","RAIL","EUR","A","1995",7168039.3218157,
"HRV","INFRAINVEST","RAIL","EUR","A","1996",13337585.896953,
"HRV","INFRAINVEST","RAIL","EUR","A","1997",29515008.238412,
"HRV","INFRAINVEST","RAIL","EUR","A","1998",25402439.195543,
"HRV","INFRAINVEST","RAIL","EUR","A","1999",24806692.528963,
"HRV","INFRAINVEST","RAIL","EUR","A","2000",19232027.212664,
"HRV","INFRAINVEST","RAIL","EUR","A","2001",20979768.5544,
"HRV","INFRAINVEST","RAIL","EUR","A","2002",36423483.703864,
"HRV","INFRAINVEST","RAIL","EUR","A","2003",104363449.01383,
"HRV","INFRAINVEST","RAIL","EUR","A","2004",128160674.27718,
"HRV","INFRAINVEST","RAIL","EUR","A","2005",93757177.017333,
"HRV","INFRAINVEST","RAIL","EUR","A","2006",121503365.23366,
"HRV","INFRAINVEST","RAIL","EUR","A","2007",92258213.979095,
"HRV","INFRAINVEST","RAIL","EUR","A","2008",125688657.56762,
"HRV","INFRAINVEST","RAIL","EUR","A","2009",98211488.42848,
"HRV","INFRAINVEST","RAIL","EUR","A","2010",83416795.862088,
"HRV","INFRAINVEST","RAIL","EUR","A","2011",80528070.552807,
"HRV","INFRAINVEST","RAIL","EUR","A","2012",61824418.651031,
"HRV","INFRAINVEST","RAIL","EUR","A","2013",183137617.09988,
"HRV","INFRAINVEST","RAIL","EUR","A","2014",130720666.43963,
"HRV","INFRAINVEST","RAIL","EUR","A","2015",60021013.921723,
"HRV","INFRAINVEST","RAIL","EUR","A","2016",44329418.010485,
"HRV","INFRAINVEST","RAIL","EUR","A","2017",62563635.389315,
"HRV","INFRAINVEST","RAIL","EUR","A","2018",99621196.802416,
"EST","INFRAINVEST","RAIL","EUR","A","1995",4000000,
"EST","INFRAINVEST","RAIL","EUR","A","1996",0,
"EST","INFRAINVEST","RAIL","EUR","A","1997",0,
"EST","INFRAINVEST","RAIL","EUR","A","1998",15000000,
"EST","INFRAINVEST","RAIL","EUR","A","1999",24000000,
"EST","INFRAINVEST","RAIL","EUR","A","2000",19000000,
"EST","INFRAINVEST","RAIL","EUR","A","2001",15000000,
"EST","INFRAINVEST","RAIL","EUR","A","2002",18000000,
"EST","INFRAINVEST","RAIL","EUR","A","2003",16000000,
"EST","INFRAINVEST","RAIL","EUR","A","2004",20000000,
"EST","INFRAINVEST","RAIL","EUR","A","2005",20000000,
"EST","INFRAINVEST","RAIL","EUR","A","2006",21000000,
"EST","INFRAINVEST","RAIL","EUR","A","2007",30000000,
"EST","INFRAINVEST","RAIL","EUR","A","2008",23000000,
"EST","INFRAINVEST","RAIL","EUR","A","2009",37000000,
"EST","INFRAINVEST","RAIL","EUR","A","2010",35000000,
"EST","INFRAINVEST","RAIL","EUR","A","2011",94000000,
"EST","INFRAINVEST","RAIL","EUR","A","2012",47700000,
"EST","INFRAINVEST","RAIL","EUR","A","2013",26500000,
"EST","INFRAINVEST","RAIL","EUR","A","2014",15500000,
"EST","INFRAINVEST","RAIL","EUR","A","2015",13100000,
"EST","INFRAINVEST","RAIL","EUR","A","2016",15400000,
"EST","INFRAINVEST","RAIL","EUR","A","2017",14000000,
"EST","INFRAINVEST","RAIL","EUR","A","2018",27000000,
"GEO","INFRAINVEST","RAIL","EUR","A","2002",41511801.90182,
"GEO","INFRAINVEST","RAIL","EUR","A","2003",18967507.834405,
"GEO","INFRAINVEST","RAIL","EUR","A","2004",10918864.438098,
"GEO","INFRAINVEST","RAIL","EUR","A","2005",14168068.715133,
"GEO","INFRAINVEST","RAIL","EUR","A","2006",61758782.725442,
"GEO","INFRAINVEST","RAIL","EUR","A","2007",211984789.545,
"GEO","INFRAINVEST","RAIL","EUR","A","2008",48395197.004976,
"GEO","INFRAINVEST","RAIL","EUR","A","2009",91281268.653193,
"GEO","INFRAINVEST","RAIL","EUR","A","2010",83380748.920962,
"GEO","INFRAINVEST","RAIL","EUR","A","2011",266832390.39469,
"GEO","INFRAINVEST","RAIL","EUR","A","2012",243845072.29002,
"GEO","INFRAINVEST","RAIL","EUR","A","2013",62659342.121589,
"GEO","INFRAINVEST","RAIL","EUR","A","2014",76544603.546032,
"GEO","INFRAINVEST","RAIL","EUR","A","2015",88229139.267876,
"GEO","INFRAINVEST","RAIL","EUR","A","2016",88687246.861682,
"GEO","INFRAINVEST","RAIL","EUR","A","2017",46852583.574555,
"GEO","INFRAINVEST","RAIL","EUR","A","2018",54016355.862442,
"IND","INFRAINVEST","RAIL","EUR","A","2004",2330943045.1366,
"IND","INFRAINVEST","RAIL","EUR","A","2005",2811425696.7958,
"IND","INFRAINVEST","RAIL","EUR","A","2006",3223047286.8462,
"IND","INFRAINVEST","RAIL","EUR","A","2007",3927094512.3867,
